turku_text,region
"Bir bezirgan yüce dağı yol eyler (oy oy)
Ördek gelir su başını göl eyler
Bir yiğit de sevdiğini almazsa (oy oy)
O dert onu ölenecek kül eyler

Yüce dağ başında armut (geven) keserim (oy oy)
Esen yeller ile ben de eserim
Ela gözlerine kurban olduğum (oy oy)
Kader böyle imiş kime küserim

Önü bahar ardı sıra yaz gelir (oy oy)
Bizim bağa ördek ile kaz gelir
Bir yiğit de sevdiğini almazsa (oy oy)
Ölenecek o dert ona az gelir

Bir loğ geldi ardım sıra loğlandı (oy oy)
Posta geldi ağzım dilim bağlandı
Dedim nazlı yare mektup yazdıram (oy oy)
Ben söyledim yazan katip ağladı

Yağmur yağdı su vermedim güllere (oy oy)
Kurban olam tatlı şirin dillere 
Yedi yılda on dört bayram geçirdim (oy oy)
Kınalar yakmadım nazik ellere

Sabahın erinde göç tutulur mu (oy oy)
Üç haftalık gelin dul oturur mu
Ela gözlerini sevdiğim Bekir (oy oy)
Bekir’in üstüne yar tutulur mu
",erzincan
"Bir çift turna gördüm yolda yorulmuş (aman aman)
Şahin vurmuş kanatları kırılmış (aman aman)
O da benim gibi yardan ayrılmış (aman aman)

Turnalar turnalar telli sunalar (aman aman)
Benden yare selam edin turnalar

Turnamın kanadı allı yeşilli (aman aman)
Felek vurdu ben kaybettim eşimi (aman aman)
Nere alıp gidim ben bu başımı (aman aman)

Turnalar turnalar telli sunalar (aman aman)
Benden yare selam edin turnalar
",erzincan
"Cümle dünya sizin olsun
Bir dost bir post yeter bana
Atlas diba senin olsun
Bir dost bir post yeter bana

Beyler tahtından inerler
Ayaksız ata binerler
Toprağa gömüp dönerler
Bir dost bir post yeter bana

Sanır mısın kalsam gerek
Bilir misin n'olsan gerek
Bin yıl yaşar ölsen gerek
Bir dost bir post yeter bana

Karun malın verirlerse
Beni sultan kılarlarsa
Alem kulum olurlarsa
Bir dost bir post yeter bana

Sonu yok devletten bolur
Ecel gelir seni bulur
Seyit Seyfi işin bilir
Bir dost bir post yeter bana
",erzincan
"Bir gül diktim Çolhasan'ın başına
Fahri yeni girmiş on beş yaşına
Doktor rapor vermiş pirinç aşına

Aman doktor aman bu ne iş idi
Öyle bir kar yağdı elim üşüdü

Beline bağlamış hançeri paslı
Lisanı İstanbul Erzincan aslı
Sevinin düşmanlar dostlarım yaslı

Aman doktor aman bu ne iş idi
Öyle bir kar yağdı elim üşüdü
",erzincan
"(Yavru yavru) Bir gül için bülbül geymiş karalar
Göz göz olmuş ey sinemdeki yaralar
(Yavru gurban) İflah etmez bu dert beni paralar yar
Neşter alıp ey gülüm ey gülüm eğlen eğlen
Delen yok deldiren yok

(Yavru yavru) Sen bağ ol ki ben bahçanda gül olim
Layık mıdır yanıp yanıp kül olim
(Yavru gurban) Sen efendim ben kapında kul olim yar
Koy desinler gülüm eğlen eğlen
Bu da bunun kuludur
",erzincan
"Bir gün şu dünyadan göçüp gidersem
Boşa gider göz yaşların ağlama
Yok olur benliğim çürürse beden
Boşa gider göz yaşların ağlama

Bazı bazı mezarıma gelesin
Dileğim kabuldür murat alasın
Ben murat almadım bunu bilesin
Boşa gider göz yaşların ağlama
",erzincan
"Bir güzelin aşığıyım erenler
Onun için taşa tutar el beni
Gündüz hayalimde gece düşümde
Kumdan kuma savuruyor el beni

Ağ gül olsam ağ gerdana sokulsam
Kemer olsam ince bele sarılsam
Köle olsam pazarlarda satılsam
Yarim diye (deyi) al sinene sar beni

Pir Sultan Abdal'ım gamzeler oktur
Hezaren sinemde yaralar çoktur
Benim senden özge sevdiğim yoktur
İnanmazsan ol Allah'a sal beni
",erzincan
"Irk ve mezhep ayırımı yapanlar
Cem olsun gelsinler bir konuşalım
Ham bakırı altın deyip satanlar
Yalan demiyelim er konuşalım

Bir öğüt almışsın acaba kimden
Gerçeği bilmeden söyleme dilden
Ne malum gelmedin haram nesilden
Meselen ne ise sor konuşalım

Asılsız mesnetsiz deme sözünü
Bir kamil adam ol tanı özünü
Eğer bildin ise gerçek yüzünü
Gel dürüst olalım yar konuşalım

Unutma kötüler has iyi olmaz
Nasihat etsen de dinlemez almaz
Herkesin ettiği yanına kalmaz
Sıvışıp gitme de dur konuşalım

Safsata sözleri gündeme alma
İlimsiz kültürsüz zır cahil olma
Duyduğun her lafı hakikat sanma
Hedefe doğruca var konuşalım

Der Müslim Seyrani ayrılık yapmam
Felsefem böyledir kötü şey satmam
Olumlu işlere hiç fesat katmam
Yalancı kim ise şer konuşalım
",erzincan
"Bir kuş tuttum alaca
Bağladım dört ağaca
Bana bir dam yaptılar
Ne kapı var ne baca

Aman Yunus can cana
Rakı da doldur fincana

Kapıya gelen kimdir
Aç görem gelen kimdir
Yaralarım sızlıyor
Belki gelen hekimdir

Aman Yunus can cana
Rakı da doldur fincana

Kapıyı araladım
Bahtımı karaladım
Eridim iplik oldum
Bir murat alamadım

Aman Yunus can cana
Rakı da doldur fincana
",erzincan
"Bir mektup yazdım sılaya
Yare armağanım olsun
Zarfa koydum göz yaşımı
Yare armağanım olsun

Yardan haber getirseler
Sevincimi artırsalar
Beni kurban götürseler
Yare armağanım olsun

Beyhani'yem yüzün görem
Ben de muradıma erem
Bütün ömrüm sana verem
Yare armağanım olsun
",erzincan
"Bir mektup yazdırdım kara kuşlara (oy oy oy oy)
Ben yarimi saldım da başı boşlara
(oy oy oy oy güzelim oy)
Eğer yarim gurbet elden gelirse (oy oy oy oy)
Ben de karışırım da gönlü hoşlara
(oy oy oy oy güzelim oy)

Söyle güzel söyle dillerine dolanam (oy oy oy oy)
Sen söyle ki ben uykudan uyanam
(oy oy oy oy güzelim oy)
Ben bu cefalara da nasıl dayanam (oy oy oy oy)
Gündüzüm hoş ama gecem kara nedim
(oy oy oy oy güzelim oy)
",erzincan
"Bir meleğin yaktığını
Mürşidime diyeceğim
Bir neşteri çaktığını
Dost gönlümde duyacağım

Aşk elinden Ceyhun oldum
Kaynayup kaynayup doldum
Cavidandan kısmet aldım
Aşk gömleğin giyeceğim

Bana vardır ruh-u mestan
Gör ki zalim oldum hastan
Ne bağım var ne de bostan
Rızkıma baş eğeceğim

Geceler gündüz ayarı
Deli gönlüm eder zari
Kaybettim gül yüzlü yari
Uğruna baş koyacağım

Davut Sulari'yim yekta
Destim mağrıp maşrık Hak'ta
Beden fani ruh mutlakta
Kaderime uyacağım
",erzincan
"(Erkek)
Bir mendil elma gönderdim geldi mi
Bir mendil elma gönderdim geldi mi

(Kadın)
Ben elma melma görmemişem
Ben elmayı yememişem

Hüdey nenem hüdey nenem
Seni seven güzel benem

(Erkek)
Akşam size geleceğim
Gudikler beni kapar mı

(Kadın)
Gudikleri bağlamışam
Önüne çörek doğramışam

Hüdey nenem hüdey nenem
Seni seven güzel benem

(Erkek)
Akşam size geleceğim
Hacı ağa evde mi

(Kadın)
Sücüğü sürdüm ocağa
Evde yoktur Hacı ağa

Hüdey nenem hüdey nenem
Seni seven güzel benem

(Erkek)
Akşam size geleceğim
Gapının önünde odunlar var

(Kadın)
Odun modun yoktur bizde
Kapı açık hemen gel sen

Hüdey nenem hüdey nenem
Seni seven güzel bene
",erzincan
"Bir nazenim bana gel gel eyledi
Gitmesem incinir gitsem incinir
Nazik ellerinden ince belinden
Sarmasam incinir sarsam incinir

Kaşları kumraldır gözleri harami
Saldı yüreğime derdi veremi
Gelir bin naz ile verir selamı
Almasam incinir alsam incinir

Gene görünüyor yarin illeri
Başımızda esen sevda yelleri
Yarin bahçesinde gonca gülleri
Dermesem incinir dersem incinir
",erzincan
"(hey heyvah ey)
Bir oda yaptırdım yüceden yüce
İçinde yatmadım (kalmadım) üç gün üç gece
Kurbanlar keserim gördüğüm (geldiğin) gece

Kıvırcık kumral saçların
İnci dürdendir (minedir) dişlerin
Uzun boylu (boyuna) al yanağına
Yakışır güzel (dilber) saçların
Vur dizini eğ belini
Serilsin yere saçların

(hey heyvah ey)
Bir oda yaptırdım döşedemedim
Çifte kumruları eş edemedim
Zalim felek ile baş edemedim

Kıvırcık kumral saçların
İnci dürdendir (minedir) dişlerin
Uzun boylu (boyuna) al yanağına
Yakışır güzel (dilber) saçların
Vur dizini eğ belini
Serilsin yere saçların

(hey heyvah ey)
Bir oda yaptırdım hurma dalından
İçini bezedim acem şalından
Ustalar gelsin Urum elinden (ellerinden)
(Ustalar getirdim Rum ellerinden)

Kıvırcık kumral saçların
İnci dürdendir (minedir) dişlerin
Uzun boylu (boyuna) al yanağına
Yakışır güzel (dilber) saçların
Vur dizini eğ belini
Serilsin yere saçların
",erzincan
"Bir seher vaktinde indim bağlara
Öter şeyda bülbül gül yaralanır
Bakmaz mısın sinemdeki yaraya
Derdimi söylesem dil yaralanır

Boş geçirmeyelim gel şu çağları
Dolanalım sehraları bağları
Bir gün gazel döker ömrüm bağları
Eser sam yelleri dal yaralanır

Daimi'yem eder çeşmim giryani
Dostun muhabbeti cennet otağı
Benim şu dünyada derdim ortağı
Sazım figan eder tel yaralanır


",erzincan
"(of of) Bir yıldız doğdu nur ile
Alemi yaktı nar ile
Küsülüyem ben yar ile

Niye doğdun sarı yıldız mavi yıldız
Aman aman evler yıkan yıldız
Yıldız yıldız yıldız yıldız yıldız yıldız
Evler yıkan beller büken
Kanım döken kervan kıran
Dön dön dön dön dön yare doğru dön
Gine bugün efkarlandım
İndim etrafı dolandım
Tatlı canımdan usandım
Dön dön dön dön dön yare doğru dön

Sana kervan kıran derler
Bana dertli Kerem derler
Yare ikrar veren derler

Niye doğdun sarı yıldız mavi yıldız
Aman aman evler yıkan yıldız
Yıldız yıldız yıldız yıldız yıldız yıldız
Evler yıkan beller büken
Kanım döken kervan kıran
Dön dön dön dön dön yare doğru dön
Yavrum yatmış da uyanmaz
Küçüktür kahra dayanmaz
Ben ağlarım el inanmaz
Dön dön dön dön dön dön yare doğru dön
",erzincan
"Bir yiğit gurbete düşse
Gör başına neler gelir
Sılası fikrine düşse
Yaş gözüne dolar gelir

Kudretten çekilmiş kaşlar
Didemden akıttım yaşlar
Yuvasın terkeden kuşlar
Yuvam diye döner gelir

Emrah'ım der selvi boyun
Huri melek midir soyun
Sürüden ayrılan koyun
Kuzum diye meler gelir
",erzincan
"(Erkek)
Birincinin adı Huri
Odur güzellerin nuru
Kadir Mevla'm hoş yaratmış
Gerdanında beni kuru

(Erkek)
İkincinin adı Dudu
Odur güzellerin tadı
Kim taradı kimler yudu
Zülüf gerdana dar geldi

(Erkek)
Üçüncünün adı Ayşe
Benleri var köşe köşe
İki elinde menekşe
Şükür Mevla'ya yaz geldi

(Erkek)
Dördüncünün adı İnci
Severler güzeli genci
Koynunda çifte turuncu
Verdi ağzıma bal geldi

(Erkek)
Beşincinin adı Melek
Saçları topuğa direk
Beşinde de gözüm yoktur
Altıncısı cana ilaç

(Erkek)
Kız senin adın Fatma
Kaşların var çatma çatma
Kadir Mevla'm sabah etme
Bu gece bize az geldi

(Kadın)
Aşık Salih senin ismin
Fatma kızdır benim ismim
Düşümde görmüştüm cismin
Aşık gel bana gel bana
",erzincan
"Bizim ayvan yüksek uçan kuş değil (oy oy)
Dedim ağlamıyam yürek taş değil
Cennetin bağını verseler bana (oy oy)
Yarimden ayrıldım gönlüm hoş değil

Has bahçeye ince evlek çekerim (oy oy)
Ortasına mor menekşe dikerim
Yedi yılda on dört bayram geçirdim (oy oy)
Bunca yıldır hasretini çekerim

Pencereden bir ay doğmuş koynuma (oy oy)
Sevdiğim kolunu atmış boynuma
Vebalim günahım yarin boynuna (oy oy)
Dedim ağlamıyam yürek taş değil

Yedi yılda on dört bayram geçirdim (oy oy)
O nazik ellere kına yaktığım
Üç haftada böyle yiyip içtiğim (oy oy)
Ağcarını son kefeni biçtiğim
",erzincan
"Bizim elin harmanları savrulur
Savrulur da sağ yanına devrilir
Anamdan ayrıldım başım çevrilir

Uçan kuşlar ben anama giderim
Hem anama hem sılama giderim

Anam yayığını yaysın eylensin
Koyu gölgelerde gönül eylesin
Anamın oğlu var beni neylesin

Uçan kuşlar ben anama giderim
Hem anama hem sılama giderim
",erzincan
"Boztepe'nin ardıcı
(yavrum) Kınalı parmak ucu
(haydi) Kınalı parmak ucu
Sevdiğim gelin olmuş
(anam) Ben olaydım sağdıcı
(haydi) Ben olaydım sağdıcı

Bahçalarda bal kabak
(yavrum) Açılır tabak tabak
(haydi) Açılır tabak tabak
Horoz dilin lal olsun
(anam) Niye öttün dün sabah
(haydi) Niye öttün dün sabah
",erzincan
"Böyle ikrarınan böyle yolunan
Vefalı yar bana lazım değilsen
Deli gönül sevmiş vazgeçmek olmaz
Cefalı yar bana lazım değilsen

Ölüm geldi dört yanımı bağladı
Gönül kalk gidelim sılaya doğru

Bülbülün davası hep güllerinen
Senin şirin dilin yad ellerinen
Çık zalim sevdiğim engellerinen
Görünme gözüme lazım değilsen

Ölüm geldi dört yanımı bağladı
Gönül kalk gidelim sılaya doğru

Bülbül ah eyleyip kanlar ağladı
Gözüm yaşı sel sel oldu çağladı
Ölüm geldi dört yanımı bağladı
Tutma salacamdan lazım değilsen

Ölüm geldi dört yanımı bağladı
Gönül kalk gidelim sılaya doğru


",erzincan
"Böyle imiş takdir benim kaderim
Ateşime yandı kayın pederim
Yetim kaldı Paşa Beylik hançerim

Yetim kalan yavrularım ağlasın
Kanlı gömleğimi gören ağlasın

Yürü tren yürü sahibin usta
Eller güler oynar ben kaldım yasta
Mevlam ruhsat verir kalanlar dosta

Yol verin geçeyim dumanlı dağlar
Dumanlı dağlar da dumanlı dağlar

Gardaşlar içinde en büyük gardaş
Yorganı canfesten yastığı kumaş
Al kanlar içinde can veren gardaş

Dumanlı dağlar da dumanlı dağlar
Elleri koynunda bir gelin ağlar
",erzincan
"Brastik'ten çıktım fecir ışılar
Vurmuşlar Fevzi'yi kanı fışılar
Yanıma gelmiyor zalim komşular

Demeyin demeyin Fevzi vuruldu
Kanı duruldu köye duyuldu

Brastik'ten çıktım yüküm eriktir
Açmayın yaramı delik deliktir
Benim sevdiğim de taze feriktir

Demeyin demeyin Fevzi vuruldu
Kanı duruldu köye duyuldu
",erzincan
"Bu aşk bir bahr-i umman'dır
Buna haddi kenar olmaz
Delilin sırrı Kur'an'dır
Bunu bilende ar olmaz

Eğer aşık isen yara
Sakın aldanma ağyara
Düş İbrahim gibi nara
Bu gülşende yanar olmaz

Kıyamazsın baş u cana
Irak dur girme meydana
Bu meydanda nice başlar
Kesilir hiç sorar olmaz

Biz aşık biz ölmeyiz
Çürüyüp toprak olmayız
Karanlıklarda kalmayız
Bize leylünnekar olmaz

Hak ile hak olanlara
Kendi özün bilenlere
Dost yolunda ölenlere
Kan bahası dinar olmaz
",erzincan
"Bu ateş ne ateş idi aldı beni yürüdü
Karlı dağlar arasında deli edip sürüdü

Bülbül güle ben Mevla'ya aşık oldum yanarım
Bülbülüm güldür muradım yetir beni ya Resul

Kulaklarım hiç işitmez gözlerimde perde var
Ey benim sevgili Mevla'm senin bende aşkın var

Bülbül güle ben Mevla'ya aşık oldum yanarım
Bülbülüm güldür muradım yetir beni ya Resul

Gece yatmam yüreğimde yaralarım sızılar
Uyku girmez gözlerime mah cemalin arzular

Bülbül güle ben Mevla'ya aşık oldum yanarım
Bülbülüm güldür muradım yetir beni ya Resul
",erzincan
"Bu bağ Çayırlı'nın güllü bağıdır
Bülbül konmuş öter dal gelir gider
Koyun kuzu otlar bahar çağıdır
Coşkun akan sel gelir gider

Gidek Kovotara çeşme başına
Çalalım sazları coşu coşuna
Papatyalar açmış çimen üstüne
Vurur bad-i sabah yel gelir gider

Pancar tarlasında gelinler kızlar
Yeşil bir köşede aşıklar sazlar
Sabah havasıyla tatlı avazlar
Yayılır ovaya yol gelir gider

Çayırlı çimenli bahçesi bostan
Seni gören aşık yazmaz mı destan
Verimli toprağın pazar bedestan
Mahsülün çok olur bol gelir gider
",erzincan
"Bu cihan bülbüllerinin gülleri tez har olur
Arif isen sen olma dil zerre kadar akla yar
Şehveti dünyaperestir taptığı dinar olur

Evvel ahır batın zahir kamusu ol dur
Vahdet ehli kande baksa gördüğü ol yar olur

Sen sana gel iş bu canın hab-ı gafletten uyan
Nice bin Mansur-ı gör ki zülfüne berdar olur

Piri Sami Hazret'ine sıdk ile biat eden
Keşf olur sırr-ı hakikat mazhar-ı esrar olur

Can eğer canana vasıl olmaz ise Saliha
Çektiği sevdası anın bir vefasız kar olur
",erzincan
"Bu dağı aşam dedim
Aşam ulaşam dedim
Bir hayırsız yar için
Herkese paşam dedim

Ağamın boyunbağı
Yıkıla Ağrı dağı

Gidecek çağlar oldu
Güzelim vahlar oldu
Yaralı geyik gibi
Meskenim dağlar oldu

Ağamın boyunbağı
Yıkıla Ağrı dağı

Aslım Karabağlıdır
Başım yare bağlıdır
Açma tabip yaramı
Yar eliyle bağlıdır

Ağamın boyunbağı
Yıkıla Ağrı dağı
",erzincan
"Bu dert Hak'tan mı gelmiştir
Vurdun da deldin sinemi
Kirpiklerin ok eyleyip
Vurdun da deldin sinemi

Bu dert ile çok yaşamam
Derya oldum da taşamam
Sevdiğime kavuşamam
Vurdun da deldin sinemi

El sözüne gülmez idim
Her dert ile ölmez idim
Cefadaydım bilmez idim
Vurdun da deldin sinemi

Beyhani'yem hüzün ile
Öldürürsün nazın ile
Aldatıcı sözün ile
Vurdun da deldin sinemi
",erzincan
"Bu dert Hak'tan mı gelmiştir
Vurdun da deldin sinemi
Kirpiklerin ok eyledin
Vurdun da deldin sinemi Haydar

Bu dert ile ölmez idim
El kemine gülmez idim
Zulmettiğin bilmez idim
Vurdun da deldin sinemi Haydar
",erzincan
"Bu dervişlik bir dilektir
Bilene büyük devlettir
Yensiz yakasız gömlektir
Giyemezsin demedim mi

Haydar Haydar Haydar
Haydar Haydar Haydar
Yensiz yakasız gömlektir
Giyemezsin demedim mi
Haydar Haydar Haydar Haydar Haydar
Haydar Haydar Haydar Haydar Haydar

Çıkalım meydan yerine
Erelim Ali sırrına
Can ü başı Hakk yoluna
Koyamazsın demedim mi

Haydar Haydar Haydar
Haydar Haydar Haydar
Can ü başı Hakk yoluna
Koyamazsın demedim mi
Haydar Haydar Haydar Haydar Haydar
Haydar Haydar Haydar Haydar Haydar

Pir Sultan Abdal şahımız
Hakk'a ulaşır rahımız
On iki imam katarımız
Uyamazsın demedim mi

Haydar Haydar Haydar
Haydar Haydar Haydar
On iki imam katarımız
Uyamazsın demedim mi
Haydar Haydar Haydar Haydar Haydar
Haydar Haydar Haydar Haydar Haydar
",erzincan
"Bu dünyada muradıma
Erdim diyen yalan söyler
Baştan başa sefasını
Sürdüm diyen yalan söyler

Oğul dinlemez atayı
Birden çıkarmaz hatayı
Pişmeden çiğ yumurtayı
Soydum diyen yalan söyler

Şah Hatayi'm der varılmaz
Varılsa geri durulmaz
Hediyesiz yar sevilmez
Sevdim diyen yalan söyler
",erzincan
"Bu gece uymamışam
Uykuya doymamışam
Kirpik seni keserim
Yar gelmiş duymamışam

Ağam o yar elinden
Paşam o yar elinden
Nasıl edem nere gidem
Bu sevginin elinden

O yana dönder beni
Bu yana dönder beni
Sağ yanım yaralıdır
Sol yana dönder beni

Ağam o yar elinden
Paşam o yar elinden
Nasıl edem nere gidem
Bu sevginin elinden
",erzincan
"Budadım bağımı yemedim üzüm
Döktüm harmanımı görmedi gözüm
Kısmet olur ise gelirim güzün
Fırat'tan ırağa kaldım bu sene

Boş yuva üstünde ötüşür kuşlar
Virane bahçede döner baykuşlar
Mezarım üstüne düştü sarhoşlar
Fırat'tan ırağa kaldım bu sene
",erzincan
"Bugün bayram günü derler alem eğlenir
Sen bizim yaylaya gel başın için
Dertliler oturmuş derdin söyleşir
Etme intizarın gül başın için
(hey hey hey hey hey)

Hayran oldum bakakaldım yüzüne
Sürme değil rastık çekmiş gözüne
Hıçkırarak başım koysam dizine
Saçım (Başım) okşa gönlüm al başın için
(hey hey hey hey hey)

Davut Sulari'yim ahd-ı amanda
Bir yıldız doğmuştur vakt-i zamanda
Seher bülbülüyem ulu divanda
Sen benim vekilim ol başın için
(hey hey hey hey hey)
",erzincan
"Bugün ben bir güzel gördüm
Cennet kadını kadını
Desem dile düşürürler
Demem adını adını

Gül açılır oymak oymak
Hiç olur mu yare doymak
Ne bal verir ne de kaymak
Yarin tadını tadını

Gireyim mi dost bağına
El uzatsam yaprağına
Gel ey dilber gel yanıma
Şöyle salını salını
",erzincan
"Bugün bir dilberle eyledim ülfet
Yüzün görmek için çok ettim minnet
Yüzün görenlere hazırdır cennet
Yandım ateşlere tazeden taze
(Hey hey hey hey tazeden taze)

Öyle bir dilbersin her şey yakışır
Seni gören bülbül durmaz şakışır
Nerde görsem kalbim yanar tutuşur
Yandım ateşlere tazeden taze
(Hey hey hey hey tazeden taze)

Ev minnetin nida hud-an çoktur
Lakin haki payın her dem götürür
Hasretin elinden canlar itirir
Kıymetin bilmeye tazeden taze
(Hey hey hey hey tazeden taze)
",erzincan
